Teks Berita,Label,Sumber
"[SALAH] Tangkapan Layar Artikel CNBC Indonesia tentang...
Unggahan tersebut masuk ke kategori konten...",Hoax,TurnBackHoax
[SALAH] Tangkapan Layar Artikel CNBC Indonesia tentang...,Hoax,TurnBackHoax
"[SALAH] HIV Tidak Berbahaya, ARV Hanya Propaganda
Unggahan berisi klaim “HIV tidak berbahaya,...",Hoax,TurnBackHoax
"[SALAH] HIV Tidak Berbahaya, ARV Hanya Propaganda",Hoax,TurnBackHoax
"[SALAH] China Blacklist 20 Perusahaan asal India,...
Unggahan dengan narasi “China blacklist 20...",Hoax,TurnBackHoax
"[SALAH] China Blacklist 20 Perusahaan asal India,...",Hoax,TurnBackHoax
"[SALAH] Gaji Tahunan Penjaga Mercusuar La Jument...
Unggahan berisi klaim “gaji tahunan penjaga...",Hoax,TurnBackHoax
[SALAH] Gaji Tahunan Penjaga Mercusuar La Jument...,Hoax,TurnBackHoax
"[SALAH] Video Sri Mulyani Sebut “Guru Itu...
Unggahan video berisi klaim “Sri Mulyani...",Hoax,TurnBackHoax
[SALAH] Video Sri Mulyani Sebut “Guru Itu...,Hoax,TurnBackHoax
"[SALAH] Judul Artikel Gelora “Kaesang: Rakyat Banyak...
Faktanya judul asli artikel tersebut adalah...",Hoax,TurnBackHoax
[SALAH] Judul Artikel Gelora “Kaesang: Rakyat Banyak...,Hoax,TurnBackHoax
"[SALAH] PBB Memutuskan Referendum 5 Negara Baru,...
Unggahan berisi klaim “PBB memutuskan referendum...",Hoax,TurnBackHoax
"[SALAH] PBB Memutuskan Referendum 5 Negara Baru,...",Hoax,TurnBackHoax
"[PENIPUAN] Program Baru BPN: Sertipikat Tanah dan...
Unggahan berisi tautan “pembuatan sertipikat tanah...",Hoax,TurnBackHoax
[PENIPUAN] Program Baru BPN: Sertipikat Tanah dan...,Hoax,TurnBackHoax
"[SALAH] Video “Pernyataan Pengunduran Diri Bupati Sudewo”
Unggahan video berisi klaim “pernyataan pengunduran...",Hoax,TurnBackHoax
[SALAH] Video “Pernyataan Pengunduran Diri Bupati Sudewo”,Hoax,TurnBackHoax
"[PENIPUAN] Prabowo Bagi-Bagi Uang Rayakan HUT ke-80...
Unggahan video berisi klaim “Presiden Prabowo...",Hoax,TurnBackHoax
[PENIPUAN] Prabowo Bagi-Bagi Uang Rayakan HUT ke-80...,Hoax,TurnBackHoax
"[SALAH] Video “10 Ribu Warga Jakarta Bantu...
Unggahan video berisi klaim “10 ribu...",Hoax,TurnBackHoax
[SALAH] Video “10 Ribu Warga Jakarta Bantu...,Hoax,TurnBackHoax
"[SALAH] Akar Alang-Alang Bisa Gantikan Prosedur Cuci...
Unggahan berisi klaim “akar alang-alang bisa...",Hoax,TurnBackHoax
[SALAH] Akar Alang-Alang Bisa Gantikan Prosedur Cuci...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Bantuan Kuota untuk Sambut...
Unggahan berisi tautan pendaftaran “bantuan kuota...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Bantuan Kuota untuk Sambut...,Hoax,TurnBackHoax
"[SALAH] Video Demo Bupati Sudewo pada 13...
Unggahan berisi narasi “video demo Bupati...",Hoax,TurnBackHoax
[SALAH] Video Demo Bupati Sudewo pada 13...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Upacara HUT Ke-80 RI...
Unggahan berisi tautan “pendaftaran upacara HUT...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Upacara HUT Ke-80 RI...,Hoax,TurnBackHoax
"[SALAH] Menempelkan Dua Peniti Bisa Perkuat Sinyal...
Unggahan berisi klaim “menempelkan dua peniti...",Hoax,TurnBackHoax
[SALAH] Menempelkan Dua Peniti Bisa Perkuat Sinyal...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Lowongan Kerja PT Vale...
Unggahan berisi tautan “lowongan kerja PT...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Lowongan Kerja PT Vale...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Rekrutmen Sarjana Penggerak Pembangunan Indonesia...
Unggahan berisi tautan “pendaftaran SPPI batch...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Rekrutmen Sarjana Penggerak Pembangunan Indonesia...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Petugas Haji 2026
Unggahan berisi tautan “pendaftaran petugas haji...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Petugas Haji 2026,Hoax,TurnBackHoax
"[SALAH] Warga Papua Minta Jokowi Kembali Pimpin...
Unggahan berisi narasi “warga Papua minta...",Hoax,TurnBackHoax
[SALAH] Warga Papua Minta Jokowi Kembali Pimpin...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Klaim Token Listrik Gratis Jelang...
Unggahan berisi tautan “klaim token listrik...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Klaim Token Listrik Gratis Jelang...,Hoax,TurnBackHoax
"[SALAH] Video “Juli 2025 Ada Tsunami di...
Unggahan video berisi klaim “tsunami di...",Hoax,TurnBackHoax
[SALAH] Video “Juli 2025 Ada Tsunami di...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran CPNS Kemenag 2025
Unggahan berisi tautan “pendaftaran CPNS Kemenag...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran CPNS Kemenag 2025,Hoax,TurnBackHoax
"[SALAH] Prabowo Usulkan Referendum di Aceh dan...
Unggahan berisi klaim “Prabowo usulkan referendum...",Hoax,TurnBackHoax
[SALAH] Prabowo Usulkan Referendum di Aceh dan...,Hoax,TurnBackHoax
"[SALAH] Video “Tsunami di Hokkaido Jepang 30...
Unggahan video berisi klaim “tsunami Hokkaido...",Hoax,TurnBackHoax
[SALAH] Video “Tsunami di Hokkaido Jepang 30...,Hoax,TurnBackHoax
"[SALAH] Perangkat Elektronik Harus Dimatikan karena Ada...
Unggahan berisi narasi “perangkat elektronik harus...",Hoax,TurnBackHoax
[SALAH] Perangkat Elektronik Harus Dimatikan karena Ada...,Hoax,TurnBackHoax
"[SALAH] Foto Tagihan Royalti Musik dan Lagu...
Unggahan tersebut masuk ke kategori konten...",Hoax,TurnBackHoax
[SALAH] Foto Tagihan Royalti Musik dan Lagu...,Hoax,TurnBackHoax
"[SALAH] Pemberangkatan Pengungsi Palestina ke Indonesia
Faktanya tidak ditemukan informasi atau pemberitaan...",Hoax,TurnBackHoax
[SALAH] Pemberangkatan Pengungsi Palestina ke Indonesia,Hoax,TurnBackHoax
"[PENIPUAN] Perpanjang dan Pembuatan SIM Gratis pada...
Unggahan berisi “perpanjang dan pembuatan SIM...",Hoax,TurnBackHoax
[PENIPUAN] Perpanjang dan Pembuatan SIM Gratis pada...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Loker SKK Migas Petrochina...
Unggahan berisi tautan pendaftaran “lowongan kerja...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Loker SKK Migas Petrochina...,Hoax,TurnBackHoax
"[SALAH] Indonesia Kirim Pasukan Khusus ke Kamboja
Unggahan video berisi klaim “Indonesia kirim...",Hoax,TurnBackHoax
[SALAH] Indonesia Kirim Pasukan Khusus ke Kamboja,Hoax,TurnBackHoax
"[SALAH] Pengaturan Nozzle Memengaruhi Akurasi Takaran BBM
Unggahan berisi klaim “pengaturan speed nozzle...",Hoax,TurnBackHoax
[SALAH] Pengaturan Nozzle Memengaruhi Akurasi Takaran BBM,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Rekening Aktif untuk Cegah...
Unggahan berisi tautan “pendaftaran rekening aktif...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Rekening Aktif untuk Cegah...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Bantuan Dana Koperasi Desa...
Unggahan berisi tautan “pendaftaran bantuan dana...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Bantuan Dana Koperasi Desa...,Hoax,TurnBackHoax
"[PENIPUAN] Ada Bantuan Dana dari Saudi Arabia...
Unggahan video berisi klaim “ada bantuan...",Hoax,TurnBackHoax
[PENIPUAN] Ada Bantuan Dana dari Saudi Arabia...,Hoax,TurnBackHoax
"[SALAH] Rekaman Rudal Tomahawk AS Menghantam Situs...
Unggahan tersebut masuk ke kategori konteks...",Hoax,TurnBackHoax
[SALAH] Rekaman Rudal Tomahawk AS Menghantam Situs...,Hoax,TurnBackHoax
"[SALAH] Video Rekaman Tsunami Rusia
Video “rekaman tsunami Rusia” merupakan konteks...",Hoax,TurnBackHoax
[SALAH] Video Rekaman Tsunami Rusia,Hoax,TurnBackHoax
"[SALAH] Pengibaran Bendera One Piece Dihukum 5...
Informasi “pengibaran bendera One Piece dihukum...",Hoax,TurnBackHoax
[SALAH] Pengibaran Bendera One Piece Dihukum 5...,Hoax,TurnBackHoax
"[SALAH] Tarik Uang Di ATM Yang Sama...
Informasi “tarik uang di ATM yang...",Hoax,TurnBackHoax
[SALAH] Tarik Uang Di ATM Yang Sama...,Hoax,TurnBackHoax
"[SALAH] Prabowo Mau Lunasi Utang Rakyat Pakai...
Unggahan video berisi klaim “Prabowo mau...",Hoax,TurnBackHoax
[SALAH] Prabowo Mau Lunasi Utang Rakyat Pakai...,Hoax,TurnBackHoax
"[SALAH] Menghadap Lilin Menyembuhkan Mata Minus
Unggahan dengan narasi “menghadap lilin menyembuhkan...",Hoax,TurnBackHoax
[SALAH] Menghadap Lilin Menyembuhkan Mata Minus,Hoax,TurnBackHoax
"[SALAH] Komdigi Kaji Pengguna Harus Beli Internet...
Unggahan berisi klaim “Komdigi kaji pengguna...",Hoax,TurnBackHoax
[SALAH] Komdigi Kaji Pengguna Harus Beli Internet...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran BLT Untuk Pendidikan Anak...
Unggahan berisi “tautan pendaftaran BLT untuk...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran BLT Untuk Pendidikan Anak...,Hoax,TurnBackHoax
"[SALAH] Kementerian Dalam Negeri Israel Terkena Rudal...
Unggahan tersebut masuk ke kategori konten...",Hoax,TurnBackHoax
[SALAH] Kementerian Dalam Negeri Israel Terkena Rudal...,Hoax,TurnBackHoax
"[SALAH] ASEAN Prediksi Indonesia Bangkrut Tahun 2030...
Unggahan berisi klaim “ASEAN memprediksi Indonesia...",Hoax,TurnBackHoax
[SALAH] ASEAN Prediksi Indonesia Bangkrut Tahun 2030...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Lowongan Kerja KFC
Unggahan berisi tautan “pendaftaran lowongan kerja...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Lowongan Kerja KFC,Hoax,TurnBackHoax
"[SALAH] FIFA Ungkap Kecurangan Timnas Vietnam di...
Unggahan berisi klaim “FIFA ungkap kecurangan...",Hoax,TurnBackHoax
[SALAH] FIFA Ungkap Kecurangan Timnas Vietnam di...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Lowongan Kerja AQUA
Unggahan berisi tautan “lowongan kerja AQUA”...",Hoax,TurnBackHoax
"[SALAH] Tautan Bantuan Bibit Ayam Dari Pemerintah
Informasi “tautan bantuan bibit ayam dari...",Hoax,TurnBackHoax
[SALAH] Tautan Bantuan Bibit Ayam Dari Pemerintah,Hoax,TurnBackHoax
"[SALAH] Gibran Sebut Pernyataan “Janji 19 Juta...
Unggahan berisi klaim “Gibran sebut pernyataan...",Hoax,TurnBackHoax
[SALAH] Gibran Sebut Pernyataan “Janji 19 Juta...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Token Listrik Gratis Periode...
Faktanya PLN tidak pernah mengadakan promo...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Token Listrik Gratis Periode...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran CPNS Dinas Perhubungan Periode...
Unggahan berisi narasi “Tautan Pendaftaran CPNS...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran CPNS Dinas Perhubungan Periode...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Lowongan Kerja Badan Pusat...
Unggahan berisi tautan “pendaftaran lowongan kerja...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Lowongan Kerja Badan Pusat...,Hoax,TurnBackHoax
"[SALAH] Mobil berisi 30 ton Ginjal Manusia
Video “mobil berisi 30 ton ginjal...",Hoax,TurnBackHoax
[SALAH] Mobil berisi 30 ton Ginjal Manusia,Hoax,TurnBackHoax
"[SALAH] Kapal Terhempas Ombak Saat Gempa di...
Video “kapal terhempas ombak saat gempa...",Hoax,TurnBackHoax
[SALAH] Kapal Terhempas Ombak Saat Gempa di...,Hoax,TurnBackHoax
"[SALAH] Video Warga Tarik Uang Akibat Diblokir...
Video “warga tarik uang akibat diblokir...",Hoax,TurnBackHoax
[SALAH] Video Warga Tarik Uang Akibat Diblokir...,Hoax,TurnBackHoax
"[SALAH] Video “Qatar Meledak Akibat Drone Iran”
Unggahan berisi klaim “Qatar meledak akibat...",Hoax,TurnBackHoax
[SALAH] Video “Qatar Meledak Akibat Drone Iran”,Hoax,TurnBackHoax
"[SALAH] Iran Bikin Sayembara Berhadiah untuk Bunuh...
Unggahan berisi klaim “Iran bikin sayembara...",Hoax,TurnBackHoax
[SALAH] Iran Bikin Sayembara Berhadiah untuk Bunuh...,Hoax,TurnBackHoax
"[SALAH] Dokumentasi “Pesawat Israel Tiba di Jakarta”
Unggahan berisi klaim “pesawat Israel tiba...",Hoax,TurnBackHoax
[SALAH] Dokumentasi “Pesawat Israel Tiba di Jakarta”,Hoax,TurnBackHoax
"[SALAH] Tom Lembong dan Hasto Bebas karena...
Unggahan berisi klaim “Tom Lembong dan...",Hoax,TurnBackHoax
[SALAH] Tom Lembong dan Hasto Bebas karena...,Hoax,TurnBackHoax
"[SALAH] Aksi Protes Warga AS Menolak Serangan...
Unggahan tersebut masuk ke kategori konten...",Hoax,TurnBackHoax
[SALAH] Aksi Protes Warga AS Menolak Serangan...,Hoax,TurnBackHoax
"[SALAH] Dokumentasi “Tsunami Hantam Jepang Usai Gempa...
Unggahan foto berisi klaim “tsunami menghantam...",Hoax,TurnBackHoax
[SALAH] Dokumentasi “Tsunami Hantam Jepang Usai Gempa...,Hoax,TurnBackHoax
"[SALAH] Video “Tsunami Rusia 30 Juli 2025,...
Unggahan video berisi klaim “tsunami Rusia...",Hoax,TurnBackHoax
"[SALAH] Video “Tsunami Rusia 30 Juli 2025,...",Hoax,TurnBackHoax
"[SALAH] Video “Paus Beluga Terdampar Usai Tsunami...
Unggahan berisi video “paus beluga terdampar...",Hoax,TurnBackHoax
[SALAH] Video “Paus Beluga Terdampar Usai Tsunami...,Hoax,TurnBackHoax
"[SALAH] Video “Indonesia dan AS Rasakan Getaran...
Unggahan video berisi klaim “getaran gempa...",Hoax,TurnBackHoax
[SALAH] Video “Indonesia dan AS Rasakan Getaran...,Hoax,TurnBackHoax
"[SALAH] Australia Keluar dari WHO
Unggahan berisi klaim “Australia keluar dari...",Hoax,TurnBackHoax
[SALAH] Australia Keluar dari WHO,Hoax,TurnBackHoax
"[SALAH] BIN Umumkan Kondisi Darurat Militer Indonesia
Unggahan berisi klaim “BIN umumkan kondisi...",Hoax,TurnBackHoax
[SALAH] BIN Umumkan Kondisi Darurat Militer Indonesia,Hoax,TurnBackHoax
"[SALAH] Kejaksaan dan Polisi Bakal Panggil Peserta...
Unggahan berisi klaim “kejaksaan dan polisi...",Hoax,TurnBackHoax
[SALAH] Kejaksaan dan Polisi Bakal Panggil Peserta...,Hoax,TurnBackHoax
"[SALAH] FIFA Sanksi Vietnam Usai Laga Final...
Unggahan berisi klaim “FIFA sanksi Vietnam...",Hoax,TurnBackHoax
[SALAH] FIFA Sanksi Vietnam Usai Laga Final...,Hoax,TurnBackHoax
"[SALAH] Korea Utara Hukum Mati Pendukung Zionis,...
Unggahan berisi klaim “Korea Utara hukum...",Hoax,TurnBackHoax
"[SALAH] Korea Utara Hukum Mati Pendukung Zionis,...",Hoax,TurnBackHoax
"[SALAH] Foto Pesawat MiG-21 Kamboja Jatuh setelah...
Unggahan foto berisi klaim “pesawat MiG-21...",Hoax,TurnBackHoax
[SALAH] Foto Pesawat MiG-21 Kamboja Jatuh setelah...,Hoax,TurnBackHoax
"[SALAH] Ahok Seret Nama Jokowi dalam Kasus...
Unggahan video berisi klaim “Ahok seret...",Hoax,TurnBackHoax
[SALAH] Ahok Seret Nama Jokowi dalam Kasus...,Hoax,TurnBackHoax
"[PENIPUAN] Bos Perusahaan Otobus (PO) Haryanto Bagi-Bagi...
Unggahan video berisi klaim “Kopral Kepala...",Hoax,TurnBackHoax
[PENIPUAN] Bos Perusahaan Otobus (PO) Haryanto Bagi-Bagi...,Hoax,TurnBackHoax
"[SALAH] Video “Rudal Iran Meluncur dari Bawah...
Unggahan video berisi “rudal Iran meluncur...",Hoax,TurnBackHoax
[SALAH] Video “Rudal Iran Meluncur dari Bawah...,Hoax,TurnBackHoax
"[SALAH] Indonesia Tunjukkan Senjata Nuklirnya
Unggahan video berisi klaim “Indonesia tunjukkan...",Hoax,TurnBackHoax
[SALAH] Indonesia Tunjukkan Senjata Nuklirnya,Hoax,TurnBackHoax
"[SALAH] Prabowo Segera Usir Habib Ba’alawi
Unggahan video berisi klaim “Presiden Prabowo...",Hoax,TurnBackHoax
[SALAH] Prabowo Segera Usir Habib Ba’alawi,Hoax,TurnBackHoax
"[SALAH] Perpanjang SIM Harus Melalui Tes Ulang
Unggahan berisi klaim “perpanjangan SIM harus...",Hoax,TurnBackHoax
[SALAH] Perpanjang SIM Harus Melalui Tes Ulang,Hoax,TurnBackHoax
"[SALAH] Foto “Penemuan Candi Megah di Gondang,...
Unggahan foto berisi klaim ""penemuan candi...",Hoax,TurnBackHoax
"[SALAH] Foto “Penemuan Candi Megah di Gondang,...",Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Bantuan Traktor dan Pompa...
Unggahan berisi tautan “pendaftaran bantuan traktor...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Bantuan Traktor dan Pompa...,Hoax,TurnBackHoax
"[SALAH] Kejadian Luar Biasa Difteri di Jakarta
Unggahan dengan narasi “Kejadian luar biasa...",Hoax,TurnBackHoax
[SALAH] Kejadian Luar Biasa Difteri di Jakarta,Hoax,TurnBackHoax
"[PENIPUAN] Willie Salim & Raffi Ahmad Promosi...
Unggahan berisi “Willie Salim & Raffi...",Hoax,TurnBackHoax
[PENIPUAN] Willie Salim & Raffi Ahmad Promosi...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Prakerja 2025
Unggahan berisi tautan pendaftaran “Prakerja 2025”...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Prakerja 2025,Hoax,TurnBackHoax
"[SALAH] Demo Tuntut Penangkapan Jokowi dan Makzulkan...
Unggahan berisi narasi “demo tuntut penangkapan...",Hoax,TurnBackHoax
[SALAH] Demo Tuntut Penangkapan Jokowi dan Makzulkan...,Hoax,TurnBackHoax
"[SALAH] Amplop Kondangan Bakal Kena Pajak
Unggahan disertai klaim ""amplop kondangan bakal...",Hoax,TurnBackHoax
[SALAH] Amplop Kondangan Bakal Kena Pajak,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Loker BUMA International Group
Unggahan berisi tautan “pendaftaran lowongan kerja...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Loker BUMA International Group,Hoax,TurnBackHoax
"[SALAH] Pemprov Jabar Sudah Lunasi Utang Rp300...
Unggahan berisi klaim “Pemprov Jabar sudah...",Hoax,TurnBackHoax
[SALAH] Pemprov Jabar Sudah Lunasi Utang Rp300...,Hoax,TurnBackHoax
"[PENIPUAN] Gubernur Maluku Utara Sherly Tjoanda Bagi-Bagi...
Unggahan video berisi klaim “Gubernur Maluku...",Hoax,TurnBackHoax
[PENIPUAN] Gubernur Maluku Utara Sherly Tjoanda Bagi-Bagi...,Hoax,TurnBackHoax
"[PENIPUAN] Dedi Mulyadi Beri Bantuan Motor
Unggahan video berisi klaim “Dedi Mulyadi...",Hoax,TurnBackHoax
[PENIPUAN] Dedi Mulyadi Beri Bantuan Motor,Hoax,TurnBackHoax
"[SALAH] 100 Ton Narkotika Masuk Provinsi Maluku
Unggahan berisi klaim “100 ton narkotika...",Hoax,TurnBackHoax
[SALAH] 100 Ton Narkotika Masuk Provinsi Maluku,Hoax,TurnBackHoax
"[SALAH] Tentara Arab Saudi Sudah Tiba di...
Unggahan berisi klaim “tentara Arab Saudi...",Hoax,TurnBackHoax
[SALAH] Tentara Arab Saudi Sudah Tiba di...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Rekrutmen PT Kilang Pertamina...
Unggahan berisi tautan “rekrutmen PT Kilang...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Rekrutmen PT Kilang Pertamina...,Hoax,TurnBackHoax
"[SALAH] Polisi Temukan 30 Ton Ginjal TKI...
Unggahan dengan narasi “Polisi temukan 30...",Hoax,TurnBackHoax
[SALAH] Polisi Temukan 30 Ton Ginjal TKI...,Hoax,TurnBackHoax
"[SALAH] Samsat Kejar Penunggak Pajak ke Rumah
Unggahan dengan narasi “Samsat kejar penunggak...",Hoax,TurnBackHoax
[SALAH] Samsat Kejar Penunggak Pajak ke Rumah,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Program Pemulihan Korban Penipuan Online
Unggahan berisi tautan pendaftaran “program pemulihan...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Program Pemulihan Korban Penipuan Online,Hoax,TurnBackHoax
"[SALAH] Pembentukan Badan Pengawas Judi Slot Indonesia
Unggahan berisi video “pembentukan Badan Pengawas...",Hoax,TurnBackHoax
[SALAH] Pembentukan Badan Pengawas Judi Slot Indonesia,Hoax,TurnBackHoax
"[SALAH] Video “Perang Thailand-Kamboja, Ada Ledakan Bom...
Unggahan video berisi klaim “perang Thailand-Kamboja,...",Hoax,TurnBackHoax
"[SALAH] Video “Perang Thailand-Kamboja, Ada Ledakan Bom...",Hoax,TurnBackHoax
"[SALAH] Erick Thohir Minta Polisi Hentikan Kasus...
Unggahan berisi klaim “Erick Thohir minta...",Hoax,TurnBackHoax
[SALAH] Erick Thohir Minta Polisi Hentikan Kasus...,Hoax,TurnBackHoax
"[SALAH] Setengah Wilayah Israel Hangus karena Serangan...
Unggahan berisi klaim “setengah wilayah Israel...",Hoax,TurnBackHoax
[SALAH] Setengah Wilayah Israel Hangus karena Serangan...,Hoax,TurnBackHoax
"[SALAH] Video Kepulan Asap Hitam “Serangan Iran...
Video yang memperlihatkan kepulan asap hitam...",Hoax,TurnBackHoax
[SALAH] Video Kepulan Asap Hitam “Serangan Iran...,Hoax,TurnBackHoax
"[SALAH] Trump Ancam Hapus New York dari...
Unggahan berisi klaim “Trump ancam hapus...",Hoax,TurnBackHoax
[SALAH] Trump Ancam Hapus New York dari...,Hoax,TurnBackHoax
"[SALAH] Video “Tentara Amerika Sudah Masuk Hutan...
Unggahan berisi klaim “Tentara Amerika sudah...",Hoax,TurnBackHoax
[SALAH] Video “Tentara Amerika Sudah Masuk Hutan...,Hoax,TurnBackHoax
"[SALAH] Video “Perang Dunia ke-3 Diumumkan, Indonesia...
Unggahan video berisi klaim “perang dunia...",Hoax,TurnBackHoax
"[SALAH] Video “Perang Dunia ke-3 Diumumkan, Indonesia...",Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran Rekrutmen Bank Muamalat
Unggahan berisi tautan “pendaftaran rekrutmen Bank...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran Rekrutmen Bank Muamalat,Hoax,TurnBackHoax
"[PENIPUAN] Surat Panggilan Calon Karyawan Pertamina melalui...
Surat panggilan calon karyawan Pertamina yang...",Hoax,TurnBackHoax
[PENIPUAN] Surat Panggilan Calon Karyawan Pertamina melalui...,Hoax,TurnBackHoax
"[SALAH] Putin Tunjuk Prabowo Jadi Ketua NDB...
Unggahan berisi klaim “Putin tunjuk Prabowo...",Hoax,TurnBackHoax
[SALAH] Putin Tunjuk Prabowo Jadi Ketua NDB...,Hoax,TurnBackHoax
"[SALAH] Video “Kamboja Tembak Jatuh Pesawat Tempur...
Unggahan video berisi klaim “pesawat tempur...",Hoax,TurnBackHoax
[SALAH] Video “Kamboja Tembak Jatuh Pesawat Tempur...,Hoax,TurnBackHoax
"[SALAH] Pemerintah Akan Batasi Telepon-Video pada WhatsApp
Unggahan berisi narasi “Pemerintah akan batasi...",Hoax,TurnBackHoax
[SALAH] Pemerintah Akan Batasi Telepon-Video pada WhatsApp,Hoax,TurnBackHoax
"[SALAH] Biaya Denda Tilang Terbaru
Unggahan berisi narasi “biaya denda tilang...",Hoax,TurnBackHoax
[SALAH] Biaya Denda Tilang Terbaru,Hoax,TurnBackHoax
"[SALAH] TNI Perdamaian Tantang Israel untuk Perang...
Unggahan video berisi klaim “TNI perdamaian...",Hoax,TurnBackHoax
[SALAH] TNI Perdamaian Tantang Israel untuk Perang...,Hoax,TurnBackHoax
"[SALAH] Dana Pensiun Hanya Bisa Diambil Melalui...
Unggahan berisi klaim “dana pensiun hanya...",Hoax,TurnBackHoax
[SALAH] Dana Pensiun Hanya Bisa Diambil Melalui...,Hoax,TurnBackHoax
"[PENIPUAN] Rekrutmen Tenaga Ahli DPR RI Fraksi...
Unggahan berisi informasi “rekrutmen terbuka tenaga...",Hoax,TurnBackHoax
[PENIPUAN] Rekrutmen Tenaga Ahli DPR RI Fraksi...,Hoax,TurnBackHoax
"[SALAH] Anggota TNI Kehilangan Tangan dan Kaki...
Unggahan video berisi klaim “anggota TNI...",Hoax,TurnBackHoax
[SALAH] Anggota TNI Kehilangan Tangan dan Kaki...,Hoax,TurnBackHoax
"[SALAH] Video “Trump Lengser dari Kursi Presiden...
Unggahan berisi narasi “Trump lengser dari...",Hoax,TurnBackHoax
[SALAH] Video “Trump Lengser dari Kursi Presiden...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran CPNS Kemenkumham
Unggahan berisi tautan “pendaftaran CPNS Kemenkumham”...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran CPNS Kemenkumham,Hoax,TurnBackHoax
"[SALAH] Video “Penangkapan Benjamin Netanyahu”
Unggahan video berisi klaim “penangkapan Netanyahu”...",Hoax,TurnBackHoax
[SALAH] Video “Penangkapan Benjamin Netanyahu”,Hoax,TurnBackHoax
"[SALAH] Prabowo Hentikan Program Bansos
Unggahan berisi klaim “Prabowo hentikan program...",Hoax,TurnBackHoax
[SALAH] Prabowo Hentikan Program Bansos,Hoax,TurnBackHoax
"[SALAH] Agustus 2025 Bakal Ada Gerhana Matahari...
Unggahan berisi klaim “akan ada gerhana...",Hoax,TurnBackHoax
[SALAH] Agustus 2025 Bakal Ada Gerhana Matahari...,Hoax,TurnBackHoax
